CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
735,France,Female,34,2,189443.92,1,1,1,120912.09,0
749,France,Male,28,1,0.0,2,1,1,85925.82,0
610,Germany,Male,46,3,63304.28,1,0,1,188233.12,0
829,Spain,Male,47,7,75168.95,2,1,0,61261.91,1
721,France,Female,26,4,186701.96,4,1,1,103584.74,0
609,France,Male,37,7,47225.52,2,0,0,77093.39,0
708,Germany,Female,60,9,65941.63,1,1,0,39189.73,1
749,Germany,Male,29,3,255722.48,1,1,1,179916.54,0
706,Germany,Female,45,10,153933.96,1,1,1,57592.41,1
669,France,Male,41,5,66881.1,1,1,1,161114.79,0
350,Germany,Female,52,8,48764.74,2,1,1,153106.19,0
558,Spain,Male,43,0,0.0,2,1,0,136699.15,0
714,France,Female,35,3,110049.94,2,1,0,30707.64,1
556,France,Male,41,10,142857.06,2,1,1,86122.05,1
699,France,Female,41,9,183977.51,1,1,1,186104.06,0
734,Germany,Female,39,6,0.0,1,0,0,79524.28,0
639,France,Female,25,0,36080.16,2,1,1,13860.7,0
482,Spain,Female,54,0,98783.37,1,1,1,147857.24,0
580,Germany,Female,52,4,249958.84,1,1,1,140643.0,0
715,Germany,Male,29,9,151066.93,2,0,1,120228.38,0
769,Spain,Female,37,4,124385.59,1,1,1,78944.46,0
452,France,Male,38,9,41303.97,1,0,0,71333.71,0
658,Spain,Female,27,5,0.0,2,1,0,53612.54,0
511,France,Female,19,1,107020.18,1,0,1,122432.11,1
659,Germany,Female,33,6,99832.79,2,1,0,199267.33,1
635,Spain,Male,36,4,91074.01,1,1,1,158850.87,0
850,Spain,Male,24,2,85217.45,2,1,1,134419.62,0
599,Spain,Male,42,7,66085.59,1,1,0,118205.52,0
750,France,Male,53,2,54162.61,1,0,0,144012.49,1
746,Spain,Female,49,9,0.0,1,1,0,105363.95,1
631,Germany,Female,39,8,58900.53,3,0,1,171011.26,1
661,Germany,Male,20,8,90640.3,2,1,1,120555.94,0
650,France,Male,48,0,102967.94,2,1,0,57016.17,0
579,France,Male,42,10,141726.58,2,0,1,117027.14,0
571,Germany,Female,45,5,60704.82,1,1,0,56627.53,0
611,France,Male,61,8,155859.54,2,1,0,111777.05,0
542,Germany,Female,31,2,74857.35,2,1,1,162874.33,0
602,Spain,Male,18,8,0.0,2,1,0,148236.25,0
631,Spain,Female,28,3,190441.13,1,0,0,61367.42,0
665,France,Male,45,7,54600.16,3,1,0,148565.8,1
692,Spain,Male,40,3,142487.05,2,1,1,33519.75,0
631,France,Male,27,10,157239.77,2,0,0,132615.78,0
577,France,Female,24,7,0.0,1,1,1,69825.52,0
690,Spain,Female,36,4,0.0,1,0,1,127257.98,0
725,France,Male,26,5,0.0,1,0,0,173848.3,0
604,France,Male,46,0,0.0,3,0,0,35415.27,0
557,France,Female,35,3,115612.03,1,1,1,142330.82,0
608,Germany,Male,33,8,87500.61,2,0,0,139830.94,0
633,Spain,Male,32,9,0.0,1,1,0,153815.72,0
759,France,Male,43,10,155134.13,1,1,0,194166.58,0
716,France,Female,40,0,90684.12,1,0,1,101762.22,1
650,Germany,Male,42,2,0.0,2,0,1,35898.55,1
831,France,Female,42,8,131705.65,1,1,1,142229.87,0
647,Germany,Male,39,3,48926.61,2,0,0,113608.26,0
784,Spain,Female,29,2,143577.57,2,0,1,164261.22,1
766,Spain,Male,32,3,0.0,4,1,1,160667.28,0
759,Spain,Female,36,10,154041.67,2,1,0,149292.92,0
681,Germany,Female,63,9,0.0,2,0,0,85438.44,1
661,Spain,Male,25,0,77168.5,2,1,0,100381.77,0
650,France,Male,35,9,87318.13,1,1,0,184049.49,0
731,France,Male,41,6,27921.33,2,1,0,92834.63,0
575,Germany,Male,37,9,162793.85,2,0,0,121454.27,1
625,France,Male,52,6,20478.01,1,0,0,139867.81,0
808,Spain,Female,37,7,162060.31,1,1,0,31989.84,1
709,Germany,Female,37,6,0.0,2,0,1,156188.79,0
741,Spain,Female,49,8,94658.9,2,1,1,12840.63,0
534,France,Female,60,8,122946.04,1,1,1,196594.12,1
609,France,Female,55,5,0.0,2,1,0,117996.05,1
682,Germany,Male,38,1,0.0,1,1,1,41931.08,0
646,France,Male,39,1,120503.79,1,1,1,158996.32,0
534,Germany,Male,41,4,143021.53,3,1,0,170459.63,1
722,Germany,Female,42,5,55876.5,1,1,0,48906.32,0
752,Spain,Male,31,9,123002.14,2,1,0,17838.48,0
623,Germany,Male,50,0,0.0,3,1,0,109654.06,1
726,France,Female,42,9,4660.81,1,1,1,131707.64,1
843,France,Male,40,0,134355.39,1,1,1,41969.97,1
795,Germany,Male,26,5,83272.88,3,1,0,116705.17,1
627,France,Male,41,4,0.0,2,0,0,110014.27,0
545,France,Male,19,6,102242.68,3,0,1,174083.79,0
672,France,Male,34,0,84410.51,2,1,1,165007.83,0
850,France,Male,34,8,53592.39,2,1,1,35071.78,0
777,Germany,Female,43,1,19769.45,1,1,0,144333.62,0
649,France,Male,61,8,2655.81,2,0,1,105544.78,1
798,Germany,Female,46,6,143417.2,1,1,1,98589.05,0
761,France,Male,56,9,83030.02,1,1,1,40843.78,0
470,Germany,Male,47,10,0.0,2,1,0,152052.38,1
751,France,Male,52,9,82502.19,4,1,0,174989.49,1
661,Spain,Female,60,4,123458.44,3,1,1,49046.64,0
568,France,Female,32,4,98478.97,3,1,1,15587.13,0
659,Germany,Male,31,7,107311.23,1,1,1,125738.47,0
689,France,Female,47,7,109837.91,2,1,0,196443.62,1
575,France,Male,40,8,81823.25,1,1,1,138974.74,1
639,France,Male,42,5,0.0,2,0,0,58013.88,1
619,Spain,Female,37,5,144838.85,3,1,1,175819.21,0
726,Spain,Female,33,1,187864.43,2,0,0,112231.93,1
621,France,Male,58,1,191279.2,2,1,1,106854.18,0
489,France,Male,28,9,76229.96,1,0,0,20883.04,0
607,Germany,Male,48,10,66875.12,2,0,0,21527.38,0
560,Germany,Female,46,6,76177.31,1,1,1,120067.2,1
527,France,Male,23,3,95856.46,2,1,1,163271.96,0
762,Spain,Female,31,0,0.0,1,1,1,153102.05,1
726,Germany,Female,33,0,53107.72,2,0,0,188745.33,1
558,Germany,Male,46,7,28053.74,1,1,0,105524.74,0
529,France,Male,36,7,107597.0,2,1,0,127937.27,0
640,France,Female,39,3,0.0,2,0,0,129165.96,0
524,France,Male,24,2,0.0,1,1,1,82237.25,0
627,Spain,Female,66,0,55873.12,2,1,1,10539.31,0
657,France,Female,41,7,145568.04,2,0,0,169391.06,0
679,Spain,Female,45,6,159477.01,3,0,1,22747.45,1
682,Spain,Male,34,3,160704.78,1,1,1,192260.2,1
576,Germany,Male,33,8,86984.76,2,1,1,170332.24,1
657,France,Male,61,9,45972.51,1,1,1,29718.95,0
772,France,Male,19,5,0.0,1,1,0,33185.42,0
451,France,Female,43,2,119955.76,1,0,1,150052.43,0
681,Germany,Male,27,0,19415.05,2,1,1,113296.65,1
538,Spain,Female,36,8,177464.57,1,1,1,133293.29,0
783,France,Female,33,6,87807.24,2,0,1,65091.26,0
728,Spain,Female,29,3,131009.03,1,1,1,177901.39,0
725,France,Female,40,0,12365.84,1,0,1,113164.7,1
569,France,Female,18,8,56848.93,2,1,1,117439.14,0
675,France,Male,37,10,0.0,1,1,1,198210.77,1
686,Germany,Female,39,5,0.0,1,0,0,156594.02,0
425,France,Female,25,2,96669.35,1,1,0,140873.41,1
664,France,Male,57,6,134707.86,1,1,0,174663.11,1
708,Spain,Male,33,9,0.0,2,1,1,198280.1,0
516,Germany,Female,37,6,129360.7,2,0,1,164381.61,0
707,France,Male,33,0,0.0,2,1,0,163213.84,0
659,France,Male,39,2,94415.63,1,0,1,46354.7,0
781,Germany,Female,54,1,100229.91,1,0,1,175935.44,0
611,France,Female,67,4,126092.85,2,1,1,177430.49,0
667,France,Female,48,4,0.0,1,1,1,123439.98,0
682,Germany,Female,52,5,251194.72,1,0,0,133619.27,0
383,France,Female,59,8,192443.31,1,0,0,128516.73,1
616,Germany,Female,43,1,12504.54,2,1,1,113540.31,0
658,France,Female,57,10,97558.52,2,0,1,44842.75,1
426,France,Female,49,2,83893.42,1,0,1,134963.48,0
714,France,Female,42,5,171566.79,1,0,1,82087.16,0
658,France,Female,44,2,88581.11,2,1,0,111935.47,0
658,France,Female,20,3,129143.02,1,1,0,181211.26,0
719,France,Female,43,9,0.0,1,0,1,30743.45,0
611,Spain,Male,23,0,26292.76,2,1,1,191536.45,0
654,Spain,Female,22,5,213799.25,1,1,0,117956.82,0
732,France,Female,42,6,0.0,1,1,1,190466.18,0
655,Germany,Female,28,6,53080.08,2,0,0,48123.22,0
475,Germany,Female,40,4,0.0,2,1,0,20314.79,1
655,Spain,Female,42,4,50240.93,1,1,1,127992.03,0
656,France,Male,42,10,90264.58,1,1,0,110103.9,0
736,France,Male,30,2,29463.87,1,1,1,149628.5,0
617,France,Male,50,5,0.0,2,1,1,124275.59,0
557,France,Male,39,4,83350.49,1,1,0,107714.51,1
557,France,Male,45,8,163276.36,1,1,0,181483.59,1
787,Spain,Male,27,8,129130.39,1,0,1,71447.58,0
677,Spain,Male,38,9,138203.25,1,1,0,61593.62,1
782,France,Male,52,0,0.0,1,1,1,162758.47,0
796,France,Female,51,1,147788.15,2,0,0,76810.99,0
579,France,Female,31,4,0.0,2,1,0,116984.45,0
572,France,Male,34,4,66899.29,4,0,0,126669.2,0
638,Germany,Female,29,0,0.0,2,1,1,65948.33,0
708,France,Female,33,9,0.0,2,0,1,77591.96,0
517,Spain,Female,25,9,104280.02,1,0,0,17733.0,0
693,Spain,Male,38,4,0.0,2,0,1,63111.88,0
688,Germany,Female,47,8,170179.42,2,1,0,71957.53,1
543,Germany,Male,31,6,172888.75,2,1,1,13193.26,0
546,Germany,Male,39,7,0.0,3,0,1,166401.27,0
692,France,Male,38,9,0.0,1,1,1,178216.36,0
847,France,Female,52,1,68002.16,3,1,0,43683.09,1
622,Germany,Male,33,2,0.0,2,1,1,125033.57,0
681,France,Female,34,4,148250.91,2,0,1,93973.6,0
593,Spain,Female,31,9,0.0,1,0,0,34285.3,1
672,France,Female,27,6,51384.14,1,0,1,14743.06,0
591,France,Male,46,4,65765.75,2,1,0,136074.51,1
625,France,Male,39,0,0.0,1,0,1,25140.93,1
850,Spain,Male,41,6,111987.68,2,0,0,179294.25,0
660,France,Female,54,2,102664.35,1,1,1,160034.95,0
501,France,Male,55,3,146034.33,1,1,0,147615.32,1
711,France,Female,22,10,130850.83,2,1,1,170124.71,0
757,Germany,Male,47,5,136730.55,2,1,1,30257.46,1
714,Spain,Female,42,1,24815.89,2,1,1,129111.46,0
633,France,Female,35,0,72431.05,2,1,1,49214.71,1
563,Spain,Female,44,4,0.0,2,1,1,108754.58,0
565,France,Female,21,0,76994.04,3,1,0,78124.6,0
632,Germany,Female,56,4,20366.57,2,1,1,33254.03,1
615,France,Male,46,4,0.0,2,0,0,149561.61,0
597,France,Female,30,9,74982.22,2,1,1,67355.47,0
765,Germany,Female,34,3,0.0,2,1,0,33351.75,1
738,Germany,Female,21,3,104042.43,2,0,1,177088.85,0
770,France,Male,37,6,0.0,2,1,0,35580.54,0
575,Spain,Male,35,7,175885.93,2,1,0,49029.14,0
563,Spain,Female,25,0,37261.91,2,0,1,14505.7,0
657,France,Female,49,0,179579.5,2,1,1,108528.92,0
689,Germany,Female,54,1,0.0,2,0,0,166809.21,1
657,Spain,Male,40,8,113443.23,1,0,1,171732.95,0
683,France,Male,37,2,113934.65,1,1,1,151318.53,0
801,Spain,Male,45,10,82789.77,2,0,1,99555.84,0
629,France,Female,40,4,0.0,1,1,1,178995.94,0
727,Spain,Female,28,10,85769.25,1,0,0,155755.11,1
699,France,Female,33,2,52242.74,1,1,1,178955.63,0
659,France,Male,37,4,207021.95,1,0,1,55498.65,0
722,Germany,Male,43,1,79981.19,2,1,1,124244.34,0
577,Germany,Female,40,9,165265.26,2,1,1,14100.24,0
558,Spain,Female,42,6,158412.99,2,0,0,109082.45,1
691,Spain,Male,23,0,123872.35,1,0,0,176608.2,1
494,France,Female,47,8,97944.69,1,1,0,150308.88,1
699,France,Male,40,9,115076.66,1,1,1,157472.44,0
543,France,Male,68,7,134752.83,1,0,1,70247.1,0
794,France,Female,36,8,110224.36,1,1,1,85649.28,0
612,France,Female,44,3,23529.05,2,1,0,197388.95,1
788,Spain,Female,71,4,10447.81,1,1,0,60782.36,0
630,Spain,Female,42,9,0.0,2,0,0,26385.55,0
626,France,Female,39,6,0.0,2,0,0,83912.87,1
732,France,Female,29,6,115175.63,1,1,1,155775.08,1
678,Germany,Female,57,8,92781.14,2,0,0,109486.28,0
644,France,Female,27,6,0.0,2,1,0,18305.0,0
612,France,Male,45,1,0.0,1,1,1,136297.62,0
613,France,Female,35,2,0.0,2,0,1,149765.14,0
850,France,Male,38,8,115712.85,2,1,0,124527.4,0
491,France,Female,24,2,248572.61,2,1,1,42554.35,0
536,Spain,Female,55,7,111758.96,3,1,1,46300.42,1
762,France,Female,37,5,175108.23,1,1,1,87393.92,0
755,Germany,Female,27,6,27068.34,1,1,0,78059.31,0
562,Germany,Male,54,2,158044.96,2,0,0,29357.45,1
484,Spain,Male,34,3,116766.21,2,1,0,173274.76,0
771,France,Male,44,7,119026.41,3,1,0,185677.56,0
551,France,Male,49,1,119745.56,2,1,1,37325.57,0
603,France,Female,45,3,193729.58,2,0,0,116845.35,0
659,France,Female,18,10,118265.43,2,1,1,91658.24,0
548,France,Female,48,1,64225.65,1,0,0,87711.43,1
738,Spain,Male,39,6,0.0,1,1,0,120262.55,0
652,France,Male,36,1,0.0,1,1,0,96433.96,0
566,France,Female,39,7,0.0,1,1,0,95785.66,1
575,France,Female,22,1,25415.37,2,1,1,37290.05,0
773,Spain,Male,42,6,131761.37,2,1,1,145021.11,0
624,Spain,Female,25,4,48718.2,3,0,0,120186.55,1
708,Germany,Female,37,7,127789.42,1,1,1,20640.57,1
649,Germany,Female,42,0,63111.19,1,1,1,81332.51,1
483,Germany,Male,52,5,90362.95,1,1,0,51378.28,1
721,Germany,Male,31,5,76669.96,2,1,1,84093.18,0
752,France,Female,56,2,0.0,1,0,1,32583.13,1
825,Germany,Female,50,3,125896.08,2,1,1,126003.65,0
469,Spain,Male,35,7,170577.88,2,0,1,120489.53,0
350,France,Male,28,6,255551.05,1,0,1,122627.24,0
711,Germany,Female,24,6,107433.88,2,0,1,79560.15,0
593,France,Male,43,10,183103.49,1,1,1,147188.0,1
514,Germany,Male,32,4,68628.31,1,0,1,170102.82,0
660,France,Female,53,9,170253.66,2,0,1,89105.7,0
607,Germany,Male,33,10,63009.54,1,1,0,92279.93,0
529,Spain,Female,30,6,104042.41,1,1,1,180704.78,0
642,France,Female,43,2,0.0,3,0,0,124981.84,1
704,France,Male,32,4,0.0,1,1,0,106839.4,0
667,France,Male,40,0,38827.31,1,1,0,150057.57,0
667,France,Female,51,7,59914.86,1,0,1,68927.23,0
692,Spain,Female,41,3,136795.4,2,0,0,16223.96,0
489,France,Female,41,10,85878.74,2,1,1,143365.11,0
645,France,Male,42,7,0.0,2,1,0,132752.46,0
673,France,Male,21,5,101309.21,3,1,0,91422.72,0
614,Spain,Female,44,2,98813.48,1,1,0,18710.87,1
571,France,Male,42,1,114199.58,2,1,0,188613.13,1
579,Germany,Female,50,7,132520.55,3,0,1,148846.08,1
622,France,Female,47,8,129213.87,1,0,1,83253.68,0
737,France,Male,38,2,65055.0,3,0,0,48200.17,0
795,Germany,Female,51,0,83636.92,3,0,1,115515.33,1
776,France,Male,37,3,0.0,3,0,0,14039.58,0
502,Germany,Male,43,8,76754.39,1,1,0,96868.87,0
561,France,Male,37,6,0.0,2,1,1,197794.6,0
712,Germany,Female,45,0,26778.01,2,1,1,150447.75,0
774,Spain,Female,36,1,103508.62,1,1,0,197136.79,0
558,Germany,Female,58,1,122954.06,2,0,1,85242.69,1
667,France,Male,62,8,2274.35,1,1,1,26553.93,0
542,Germany,Female,50,8,0.0,1,1,1,193370.97,0
676,Spain,Male,57,4,31070.16,2,1,1,174397.08,0
589,France,Female,23,7,145994.32,3,1,1,116882.11,0
667,France,Male,24,0,5557.73,1,0,0,53670.13,0
535,Spain,Male,36,6,100908.4,1,1,0,150362.03,0
495,France,Female,40,2,0.0,2,1,1,13654.0,0
850,Germany,Male,38,9,0.0,1,0,0,183741.8,1
657,Spain,Female,22,5,82122.15,2,1,1,142464.54,0
850,France,Male,53,9,123016.36,2,1,0,43400.43,1
793,Germany,Male,64,6,0.0,1,0,1,41262.04,1
495,Germany,Female,54,5,99404.2,2,1,0,21015.66,1
684,France,Male,52,10,0.0,1,1,0,156392.9,1
527,Spain,Female,42,10,164682.11,1,1,0,34292.1,1
622,France,Male,31,5,125813.76,2,1,0,108813.38,0
471,France,Female,41,3,103280.03,1,1,0,78055.63,1
500,Spain,Female,63,7,2020.66,1,0,1,114324.53,1
569,France,Male,36,1,0.0,2,1,0,142013.76,0
598,Spain,Male,35,4,59475.18,1,0,0,49892.66,0
654,France,Female,52,9,41753.48,2,1,0,48094.27,1
552,France,Female,53,9,0.0,2,0,0,74143.98,1
664,France,Male,31,4,77129.72,1,0,0,187685.95,1
758,Germany,Male,37,4,0.0,1,1,1,94365.87,1
676,Spain,Male,34,9,143460.57,1,1,1,58821.94,0
644,Spain,Male,41,2,118289.75,2,0,0,108714.7,1
682,Spain,Male,52,0,0.0,1,1,0,44270.63,1
514,Germany,Male,31,0,72636.18,2,0,0,155386.39,0
740,Spain,Female,52,1,81347.35,1,1,0,70661.7,0
536,Germany,Female,41,9,92132.9,2,0,1,196701.24,0
797,Spain,Male,66,0,135370.61,2,1,0,129679.64,0
723,Germany,Female,44,3,50786.87,2,1,0,126197.34,0
703,Spain,Female,39,6,180838.84,2,1,0,65199.17,1
707,France,Female,46,6,135408.14,1,1,1,43897.14,0
650,France,Female,36,9,0.0,1,1,0,24775.01,0
575,Germany,Female,20,10,0.0,1,1,1,172577.62,0
561,France,Female,37,4,0.0,1,0,0,196128.19,1
816,France,Male,37,2,125212.71,2,1,0,50898.98,0
660,Spain,Male,22,0,0.0,2,1,0,198751.17,0
544,France,Female,39,9,101823.23,1,0,1,127023.68,0
699,France,Female,18,4,114272.64,3,0,1,159474.24,0
683,France,Male,36,9,0.0,2,0,0,197786.75,0
619,France,Female,43,3,31415.07,1,1,0,195301.02,0
565,Germany,Male,41,8,73539.05,1,0,1,117926.72,0
720,Spain,Male,35,7,190206.06,2,1,0,110143.54,0
740,Spain,Female,39,7,106713.26,1,1,0,138393.36,1
681,Germany,Female,31,7,184450.91,1,0,1,51757.51,0
657,Germany,Male,40,3,260000.0,2,1,0,83873.08,0
576,France,Female,41,1,79414.19,2,1,0,167241.0,1
696,Spain,Female,30,0,0.0,1,1,0,30861.11,0
590,France,Male,43,4,91192.4,1,1,0,97219.94,0
529,France,Male,43,9,162147.62,1,1,0,69981.41,1
757,Spain,Female,38,7,0.0,1,0,0,120675.03,1
552,Spain,Female,67,7,223142.83,1,0,1,45985.29,0
470,France,Male,38,2,103086.11,2,0,1,186331.08,0
774,Germany,Male,37,5,130378.94,2,1,1,160420.91,0
484,France,Male,35,4,67987.98,1,1,0,25440.41,0
613,France,Female,29,1,0.0,4,0,1,71913.42,1
546,France,Female,48,6,102938.06,2,1,1,18206.63,1
581,France,Female,32,3,45004.78,1,1,0,33406.66,0
850,Germany,Male,34,4,138454.57,2,1,1,90492.01,0
640,France,Male,34,6,7167.55,2,1,1,72596.87,0
684,Germany,Male,29,0,66554.69,2,1,0,108917.42,0
725,France,Male,21,10,118919.32,1,1,1,65270.02,0
589,Spain,Male,35,2,124362.83,2,1,0,73114.15,0
752,Germany,Female,50,7,102533.16,1,1,1,192053.66,1
686,Spain,Male,42,8,0.0,1,1,0,176232.06,0
722,France,Male,57,1,186612.11,2,1,0,12541.53,1
581,Germany,Male,48,2,69414.97,2,1,0,124432.45,1
692,Spain,Female,46,4,0.0,2,0,1,37010.59,1
649,France,Female,61,8,196634.48,1,1,0,159992.63,1
757,France,Male,39,6,98557.08,1,0,1,168830.84,0
599,France,Male,41,5,107360.96,2,1,0,135471.76,0
843,France,Female,40,9,102362.48,2,1,1,137901.58,0
682,France,Male,57,5,71460.03,2,0,1,171774.03,0
638,France,Female,40,9,76625.28,1,1,1,29348.98,0
627,France,Female,33,8,173604.77,3,1,1,144456.96,0
649,Germany,Male,46,1,127743.56,1,1,1,32787.36,0
590,France,Female,31,4,76182.14,1,1,1,18038.32,0
713,France,Male,46,0,56848.2,2,0,0,131334.23,1
649,Germany,Male,45,2,0.0,1,0,0,61696.1,1
835,France,Female,38,0,0.0,2,1,0,18717.15,0
609,France,Male,46,1,152484.83,2,1,1,21994.3,0
639,France,Male,24,0,60275.78,2,1,1,196141.56,0
609,France,Male,42,7,151888.53,1,1,0,52388.03,0
828,France,Female,35,4,115241.75,1,1,1,87488.45,0
513,France,Male,71,5,112427.78,2,1,0,60640.45,1
659,France,Male,42,8,158341.4,2,0,0,187712.65,1
680,Spain,Male,33,8,0.0,3,0,1,24026.11,1
543,Spain,Female,25,5,31965.07,1,1,0,113209.33,0
850,France,Female,54,5,0.0,2,1,0,100780.32,0
562,France,Female,36,7,93065.14,1,0,0,141500.69,1
653,France,Female,31,4,123510.59,1,1,0,180680.24,0
810,Spain,Female,44,4,175957.93,1,1,1,10075.58,0
614,Spain,Male,47,3,0.0,1,1,0,13146.35,0
664,France,Male,47,2,193592.21,1,1,1,81683.62,1
617,France,Female,40,2,68252.87,1,1,1,86307.54,0
645,France,Male,42,7,77045.91,1,1,0,179190.72,0
753,Spain,Male,43,9,89104.51,2,1,1,62984.51,0
610,Spain,Male,44,4,62504.17,1,0,0,171183.64,1
398,France,Male,45,1,165289.03,2,1,0,26961.2,1
647,Germany,Female,52,6,0.0,2,0,1,24706.65,0
656,France,Male,41,9,78814.42,1,1,1,151572.87,1
669,Germany,Female,31,5,164706.78,2,1,1,154902.35,0
633,Spain,Male,38,0,88759.44,1,0,1,27952.42,0
568,France,Male,48,0,160790.1,1,1,1,198680.4,1
627,France,Female,20,5,219279.58,2,1,0,25287.95,0
818,Germany,Male,20,9,0.0,2,1,1,177994.84,0
646,France,Male,50,0,0.0,1,1,1,46845.07,0
712,Spain,Male,57,8,0.0,2,1,1,14176.72,1
552,France,Female,26,8,125908.72,2,0,1,172410.62,0
622,Spain,Female,41,0,102500.71,1,0,0,45023.35,1
555,France,Male,36,2,0.0,1,1,0,110589.33,0
773,France,Female,37,0,0.0,2,1,1,167092.52,0
502,France,Female,43,6,102981.6,3,1,1,39396.47,0
685,France,Male,26,1,79840.13,2,1,0,150800.69,0
682,France,Female,28,10,0.0,2,1,0,110992.86,0
676,Germany,Female,37,1,0.0,2,1,0,58614.6,0
427,France,Male,38,7,167073.9,1,1,1,17895.7,1
458,France,Male,28,8,118669.1,3,1,0,59957.38,1
661,France,Male,49,1,200002.19,2,1,1,90704.55,0
562,France,Female,35,2,60849.61,2,1,1,79906.15,0
589,Spain,Female,35,8,0.0,2,1,0,146210.62,0
610,Spain,Male,43,1,149433.29,2,0,1,87866.96,0
550,France,Female,39,4,46222.36,1,0,0,82264.84,0
534,Spain,Male,49,2,111064.68,2,1,0,164327.33,1
650,Germany,Male,30,0,185517.28,1,1,0,98146.28,0
469,Spain,Female,25,4,12188.73,1,1,0,197243.18,1
602,France,Female,37,5,0.0,1,1,1,119147.74,1
587,France,Male,41,3,168010.76,1,1,0,188069.69,1
648,France,Male,26,8,103652.8,2,1,0,177617.25,0
850,Spain,Male,25,1,0.0,1,1,1,88666.7,0
557,Germany,Male,42,4,91344.38,1,1,0,126406.7,0
689,France,Female,32,1,0.0,2,0,0,36752.22,0
671,France,Female,24,8,108596.23,2,1,0,110133.73,0
703,Germany,Male,51,6,0.0,2,1,1,90555.68,0
630,Spain,Male,33,7,78310.45,3,0,0,101912.42,1
787,France,Female,53,1,129239.66,2,1,1,45012.08,1
715,Germany,Male,40,5,187114.01,2,0,1,174582.07,0
717,France,Female,43,0,122046.69,1,0,1,25194.4,0
516,France,Male,38,3,174870.61,1,0,0,158428.12,1
659,Germany,Male,18,10,187098.89,1,1,0,189383.52,1
602,Spain,Male,27,7,0.0,2,0,1,30204.01,0
568,Spain,Male,39,0,119292.64,2,1,1,92400.07,0
590,France,Male,44,4,0.0,2,1,1,121140.5,0
645,France,Female,20,9,27927.48,2,1,1,198353.59,0
693,France,Male,39,1,0.0,2,0,1,174422.76,0
743,France,Female,28,8,50288.22,1,1,1,88703.49,0
739,France,Female,43,3,130183.77,1,0,1,193904.24,0
678,France,Female,40,5,24094.34,2,1,1,72940.5,0
655,France,Female,48,9,113891.64,1,1,0,74598.32,1
619,France,Male,52,7,0.0,3,0,0,106189.15,1
626,France,Male,45,3,140040.97,1,1,0,158119.39,1
576,Spain,Female,49,0,0.0,1,1,1,46511.94,1
609,France,Male,36,2,79530.76,2,0,1,151068.65,0
684,Germany,Female,71,4,163578.25,1,1,1,10513.03,1
796,Spain,Female,27,1,88278.35,2,1,1,59871.15,1
636,Germany,Male,34,9,110764.34,1,1,1,195149.06,1
573,France,Male,50,0,94671.96,1,0,0,134728.58,1
742,France,Male,48,5,0.0,2,1,1,97886.51,1
460,Germany,Male,45,10,0.0,1,1,1,149034.97,0
749,Germany,Male,47,3,148453.04,2,0,1,92698.69,0
514,France,Female,18,5,80733.23,1,0,1,30270.82,0
712,France,Female,57,0,167870.44,2,1,0,104538.19,1
605,Germany,Male,38,8,57349.73,1,1,1,191526.37,1
680,France,Female,54,10,0.0,1,0,1,61794.34,0
848,Germany,Female,18,8,98354.36,2,0,0,20046.23,0
570,France,Female,43,1,159433.62,2,0,1,150855.82,1
555,France,Female,34,3,44152.13,3,1,1,96336.91,0
657,Spain,Male,46,7,151357.18,2,0,0,73593.93,1
795,France,Female,43,8,102153.15,2,0,1,102632.43,0
667,Germany,Male,44,4,82445.86,1,0,0,186699.91,1
654,France,Male,28,10,162085.93,2,0,0,57547.36,0
666,France,Male,39,2,63261.12,2,1,1,48098.8,0
555,Spain,Male,38,8,223855.16,2,0,1,111443.18,0
667,France,Female,45,5,95814.63,2,1,1,98028.58,0
613,France,Male,51,7,112791.77,1,1,0,38461.55,1
776,Spain,Female,42,6,185231.06,2,1,1,120324.89,0
726,Germany,Female,26,4,114148.34,2,1,0,119153.17,0
524,Germany,Male,41,8,166821.18,1,1,1,125031.86,1
623,France,Female,69,9,3435.76,2,1,0,88575.54,0
700,France,Female,58,8,81984.95,2,1,0,65109.26,0
557,Germany,Female,18,0,125630.16,2,0,1,72382.41,1
547,France,Male,41,4,161233.8,2,1,1,168527.86,0
606,France,Male,50,8,145024.22,1,1,0,128768.39,1
683,Spain,Male,38,9,140153.67,1,1,0,85624.49,1
749,France,Female,35,3,160175.01,1,0,1,126520.72,0
672,France,Female,37,8,129701.02,3,1,0,76426.65,1
850,France,Female,46,6,0.0,1,1,0,173903.1,0
586,France,Male,27,2,179994.57,2,1,0,148250.08,0
720,Germany,Female,53,9,61441.42,2,1,0,29180.24,1
545,Spain,Male,39,4,121308.5,2,0,0,20672.3,1
803,France,Female,30,6,0.0,1,1,1,16349.31,0
779,France,Female,52,3,0.0,1,1,1,15231.35,0
718,Germany,Male,23,0,47485.88,4,1,0,104412.9,0
485,France,Male,34,4,4187.95,2,1,0,44359.95,0
717,France,Male,34,7,52876.3,1,0,0,138161.24,0
572,Spain,Female,64,3,147964.4,1,0,1,101724.84,1
693,Germany,Female,32,10,0.0,2,0,1,27760.61,0
512,France,Male,18,8,59225.39,2,0,1,11108.05,0
676,Spain,Male,34,7,126738.43,2,1,1,16977.7,0
616,France,Male,45,8,51573.92,1,1,1,111333.98,0
576,Spain,Male,49,9,76761.49,2,0,1,121454.82,0
